time,PS,T10M,T2M,TO3,TOX,TQI,TQL,TQV,TS,U10M,U2M,U50M,V10M,V2M,V50M
2020-01-01 00:00:00,95012.25,277.83743,276.05286,331.49332,0.007106393,0.0,0.008834839,8.510435,271.85794,-0.15899718,-0.0945096,-0.16403842,-1.7767454,-1.1404241,-2.4030359
2020-01-01 01:00:00,94977.13,278.20575,277.2027,334.54547,0.007171967,0.0,0.0062618256,8.299049,271.66315,-0.32806218,-0.2373566,-0.3488189,-1.314284,-0.89007616,-1.8582455
2020-01-01 02:00:00,94987.12,278.3748,277.37994,336.7638,0.007219123,0.0,0.0031204224,8.118501,271.43378,-0.45519096,-0.338394,-0.529274,-0.7758908,-0.46255875,-1.3071871
2020-01-01 03:00:00,94992.91,278.41885,277.22833,339.26724,0.007272725,0.0,0.00052523613,7.972969,271.07715,-0.52263004,-0.36811322,-0.62695223,-0.5029753,-0.18321575,-0.8743864
2020-01-01 04:00:00,95007.55,278.41467,276.93253,340.95743,0.0073089525,0.0,0.0,7.8180075,270.48267,-0.6965398,-0.4748215,-0.86410284,-0.3552089,-0.118438065,-0.61039484
2020-01-01 05:00:00,95039.734,278.6548,276.91565,340.70328,0.007303641,0.0,0.0,7.6707473,270.1986,-0.96109796,-0.64623326,-1.2147137,-0.3291865,-0.14360444,-0.51303256
2020-01-01 06:00:00,95083.305,278.84357,276.31464,338.69208,0.0072609643,0.0,0.0,7.5686626,270.13342,-1.1339315,-0.70904803,-1.5009763,-0.33465597,-0.18611768,-0.4750207
2020-01-01 07:00:00,95116.52,279.01196,276.38193,335.80746,0.0071988283,0.0,0.0,7.4629583,270.06598,-1.3385164,-0.8270537,-1.7913892,-0.34992346,-0.22411966,-0.4599561
2020-01-01 08:00:00,95148.38,279.59015,277.54993,332.0984,0.007133498,0.0,0.0,7.361283,272.68604,-1.4812615,-0.92531264,-1.9698279,-0.37514728,-0.23828118,-0.4895896
2020-01-01 09:00:00,95177.555,280.53983,279.35376,328.8669,0.007064311,0.0,0.0,7.288864,278.1948,-1.3559872,-0.73156095,-1.9369078,-0.19085076,-0.10894945,-0.25751114
2020-01-01 10:00:00,95212.336,281.91446,281.96405,327.6384,0.0070382627,0.0,0.0,7.3029933,281.19562,-1.2302489,-0.8214618,-1.529888,0.21401505,0.14321414,0.42507604
2020-01-01 11:00:00,95193.32,282.38904,282.6129,327.28137,0.007030679,0.0,0.0,7.455563,282.49655,-0.8846509,-0.6941131,-0.9359172,0.96163976,0.75593036,1.148315
2020-01-01 12:00:00,95130.914,282.87097,283.14905,327.9629,0.0070449845,0.0,0.0,7.6188374,283.18146,-0.31051463,-0.23622847,-0.3783335,1.5470116,1.2097375,1.7015532
2020-01-01 13:00:00,95088.09,282.85352,283.13675,329.50836,0.0070782043,0.0,0.0,7.7871413,283.1454,0.05490747,0.04837866,-0.015812144,1.6113756,1.2625986,1.7411087
2020-01-01 14:00:00,95079.04,282.47064,282.58502,330.9438,0.0071087824,0.0,0.0,7.9785,282.20602,0.18494806,0.14624058,0.1415208,1.3299193,1.0265131,1.4542024
2020-01-01 15:00:00,95076.07,281.51025,281.046,331.41547,0.007118992,9.0152025e-06,0.0,8.104927,279.96313,0.0974735,0.057200372,0.18302071,0.8017189,0.46041125,1.1898787
2020-01-01 16:00:00,95075.64,280.20007,279.39484,330.25162,0.0070939055,0.00010883808,0.0,8.220194,274.00024,0.08129116,0.032893956,0.15646909,0.41049457,0.30117,0.5240859
2020-01-01 17:00:00,95100.01,279.34506,278.46524,330.14932,0.0070772255,0.000682354,0.0,8.320129,272.706,-0.37347826,-0.26863283,-0.44751084,-0.22944117,-0.17068255,-0.2912053
2020-01-01 18:00:00,95139.42,278.83606,277.16522,330.21854,0.0070788236,0.002673149,0.0,8.330496,272.05835,-1.0128497,-0.6390872,-1.3467362,-0.5045855,-0.34066093,-0.67144907
2020-01-01 19:00:00,95148.82,278.6052,276.36734,331.40894,0.007104705,0.004749298,0.0,8.21177,271.6637,-1.6172738,-0.97775674,-2.2048821,-0.33379352,-0.20294583,-0.46436906
2020-01-01 20:00:00,95140.31,278.51825,276.00726,333.0861,0.007140343,0.003745079,0.0,8.01257,271.35425,-1.9105661,-1.1268811,-2.6437979,0.04233718,0.025262356,0.06210649
2020-01-01 21:00:00,95150.44,278.48138,275.92212,333.8802,0.007157509,0.0021305084,0.0,7.85679,270.99976,-1.9391685,-1.1559509,-2.6805928,0.41792452,0.25042856,0.5923989
2020-01-01 22:00:00,95176.555,278.3546,275.72632,333.67792,0.007153174,0.0005235672,0.0,7.722447,270.7498,-1.9074693,-1.1328475,-2.6510663,0.6859925,0.40906477,0.97361815
2020-01-01 23:00:00,95185.14,278.0354,275.25815,332.37427,0.007125536,0.0,0.0,7.643459,270.50537,-2.0010557,-1.1582155,-2.816507,0.83694947,0.48482323,1.1989537
2020-01-02 00:00:00,95168.94,277.6197,274.66376,330.2592,0.007079247,0.0,0.0,7.623943,270.34174,-2.1864617,-1.2083011,-3.135465,0.935037,0.51604724,1.3629551
2020-01-02 01:00:00,95154.18,277.25748,274.17532,327.34644,0.0070175235,0.0,0.0,7.712278,270.2161,-2.3430655,-1.241916,-3.4143426,0.973462,0.5148554,1.4388257
2020-01-02 02:00:00,95166.92,276.98572,273.8186,323.12024,0.006926962,0.0,0.0,7.84382,270.105,-2.4567184,-1.2595313,-3.6198974,0.99969697,0.5128226,1.4957609
2020-01-02 03:00:00,95159.195,276.79825,273.586,319.5917,0.0068511716,0.0,0.0,7.9325147,270.01205,-2.5281658,-1.2707237,-3.752616,0.99048686,0.49852133,1.494355
2020-01-02 04:00:00,95154.66,276.57257,273.34454,318.30402,0.006823537,0.0,0.0,7.9569883,269.93106,-2.5914931,-1.275619,-3.8702645,0.9612584,0.4739114,1.4628063
2020-01-02 05:00:00,95160.414,276.4168,273.1652,318.8722,0.0068357917,0.0,0.0,7.9016185,269.90707,-2.64885,-1.2764018,-3.9774957,0.9615402,0.46409178,1.4757061
2020-01-02 06:00:00,95178.516,276.24893,272.98706,320.76834,0.006876491,0.0,0.0,7.8132277,269.9228,-2.6776648,-1.2548158,-4.052474,1.0625516,0.497635,1.6448328
2020-01-02 07:00:00,95193.28,276.01117,272.79483,322.87515,0.006921817,0.00088739395,0.00062537193,7.7721467,269.93393,-2.6563082,-1.2144805,-4.0603485,1.2247704,0.55790067,1.9121615
2020-01-02 08:00:00,95236.55,276.12646,273.82663,322.83917,0.0069355625,0.005405426,0.0018668175,7.850182,272.5228,-2.4601736,-1.0358111,-3.991013,1.3045967,0.54839265,2.1591287
2020-01-02 09:00:00,95285.28,277.22794,276.78076,322.20218,0.0069219656,0.006788254,0.0013689995,8.039775,276.59406,-1.7903249,-0.96304977,-3.6775017,1.1584574,0.6265497,2.4035516
2020-01-02 10:00:00,95342.47,278.46274,278.47778,321.04767,0.006897008,0.005411148,0.0012998581,8.419077,278.50507,-2.4435108,-1.7150803,-2.9590683,2.0441527,1.4363298,2.5348659
2020-01-02 11:00:00,95324.69,279.3204,279.53058,318.19193,0.0068355366,0.0053424835,0.0023908615,8.813621,280.2386,-1.7428653,-1.272487,-2.0117836,2.793583,2.0392234,3.2259426
2020-01-02 12:00:00,95253.54,279.8337,280.12125,314.7952,0.0067622755,0.0117836,0.0072402954,9.165075,281.10754,-0.94113016,-0.70209366,-1.09404,2.7451768,2.046179,3.112171
2020-01-02 13:00:00,95194.22,280.03265,280.21326,311.5613,0.006692892,0.019622803,0.014663696,9.427321,280.77988,-0.3223967,-0.24025583,-0.41079867,2.3026075,1.7150692,2.6230125
2020-01-02 14:00:00,95161.18,279.72952,279.7107,309.054,0.0066390135,0.023483276,0.020103455,9.563673,279.9984,-0.028613448,-0.015118957,-0.081062675,1.4304401,0.9546554,1.9972925
2020-01-02 15:00:00,95140.4,279.2876,278.83038,306.60623,0.0065866853,0.021842957,0.022148132,9.603098,277.64886,-0.009686649,-0.016482413,0.0002104044,0.83374894,0.48317957,1.2613453
2020-01-02 16:00:00,95133.6,278.55545,277.8613,303.33618,0.006516558,0.015472412,0.02217102,9.655766,273.9295,-0.38199198,-0.2610957,-0.49544275,0.5405071,0.34636104,0.7551718
2020-01-02 17:00:00,95141.95,278.1174,276.8986,301.087,0.006454457,0.020904541,0.02406311,9.78445,272.9445,-0.77175117,-0.47707355,-1.0483571,0.17054749,0.091495514,0.27835703
2020-01-02 18:00:00,95159.59,277.9708,276.66733,299.23096,0.0064146915,0.02557373,0.024894714,10.09466,272.80377,-1.0586494,-0.6617683,-1.4305279,-0.10899544,-0.10260093,-0.07596779
2020-01-02 19:00:00,95162.68,277.9603,276.52332,298.97205,0.006408976,0.021728516,0.026298523,10.697845,272.7708,-1.0965636,-0.67317814,-1.496566,-0.20748186,-0.16419268,-0.21493697
2020-01-02 20:00:00,95162.35,278.0825,276.7858,300.4306,0.006440323,0.008232117,0.028869629,11.465525,272.801,-1.0243092,-0.6432971,-1.3905691,-0.18411851,-0.14943933,-0.19814062
2020-01-02 21:00:00,95162.07,278.1407,277.0724,303.6174,0.006508567,0.0064430237,0.030464172,12.2046795,272.45758,-0.93544626,-0.6115241,-1.2383342,-0.096918344,-0.09532881,-0.06812453
2020-01-02 22:00:00,95161.3,278.16516,277.12256,308.88834,0.006621562,0.017654419,0.036102295,12.779287,272.56174,-0.87032956,-0.5638154,-1.1649934,-0.028833866,-0.04010248,0.0134449005
2020-01-02 23:00:00,95141.13,278.26047,277.3602,314.14636,0.0067342343,0.02040863,0.042556763,13.295867,273.06573,-0.7474344,-0.4798098,-1.0013506,-0.1183095,-0.09767246,-0.09900141
2020-01-03 00:00:00,95098.4,278.2133,277.33777,316.87476,0.0067929584,0.009124756,0.04057312,13.656643,273.3469,-0.7151191,-0.42890224,-0.96867067,-0.30112183,-0.20381224,-0.3456719
2020-01-03 01:00:00,95062.125,278.13892,277.19122,317.97632,0.006816243,0.0064849854,0.030044556,13.677851,273.06244,-0.74499923,-0.4424982,-1.0142922,-0.45225418,-0.3048041,-0.56440806
2020-01-03 02:00:00,95040.48,278.18384,277.1867,319.3552,0.006846169,0.014110565,0.024421692,13.534683,272.7637,-0.49304056,-0.28355443,-0.6291125,-0.6647471,-0.4633019,-0.8306829
2020-01-03 03:00:00,95012.4,278.27036,277.2143,321.7103,0.006896598,0.023422241,0.021240234,13.542748,273.013,-0.19992733,-0.091039896,-0.2485292,-0.9005959,-0.6031525,-1.1770986
2020-01-03 04:00:00,94985.21,278.24738,276.96014,326.0798,0.0069902963,0.031799316,0.036254883,13.628031,273.298,-0.30854023,-0.16722715,-0.3875363,-0.9644612,-0.6123251,-1.286106
2020-01-03 05:00:00,94976.57,278.35193,276.84723,333.94263,0.007158797,0.024520874,0.034500122,13.494286,273.60938,-0.4510181,-0.263283,-0.58325076,-0.9894637,-0.60559297,-1.3434646
2020-01-03 06:00:00,94994.85,278.43338,276.86987,341.8826,0.0073290193,0.01941681,0.032226562,13.399365,273.36163,-0.22223568,-0.13499033,-0.27422595,-0.9957725,-0.61326885,-1.3633273
2020-01-03 07:00:00,94998.914,278.3846,276.74277,348.25192,0.007465286,0.011871338,0.011054993,13.2314415,272.963,0.14004874,0.08664918,0.23345518,-0.9777355,-0.6070132,-1.3339608
2020-01-03 08:00:00,95021.836,278.43362,277.00378,352.55014,0.0075726486,0.024925232,0.0063533783,12.629247,274.24442,0.28050494,0.17259407,0.43191028,-0.8923924,-0.5460137,-1.2280757
2020-01-03 09:00:00,95047.97,278.92926,278.32306,356.49066,0.0076567084,0.032546997,0.014858246,11.962508,277.4297,0.2754619,0.17072296,0.40886736,-0.8432567,-0.5178306,-1.1378415
2020-01-03 10:00:00,95055.8,279.45273,279.2866,359.15155,0.00771319,0.034301758,0.0260849,11.298015,279.13126,0.40566766,0.27652693,0.5376034,-0.8515972,-0.58759975,-1.0132589
2020-01-03 11:00:00,95013.0,280.06772,280.0608,362.40784,0.0077825794,0.03087616,0.021720886,10.754839,280.05103,1.2891309,0.8886708,1.7016304,-0.85187376,-0.5634637,-1.1763787
2020-01-03 12:00:00,94948.71,280.37286,280.47397,365.40143,0.007846734,0.023880005,0.014419556,10.524971,280.49768,2.1017096,1.5337338,2.4336839,-1.2941887,-0.9401357,-1.4878575
2020-01-03 13:00:00,94894.42,280.78152,280.90997,365.6153,0.007851416,0.017868042,0.007270813,10.362375,280.96103,2.4485853,1.7712235,2.7990968,-1.9264774,-1.392807,-2.2339628
2020-01-03 14:00:00,94857.55,280.9056,280.90283,361.558,0.00776398,0.020439148,0.009407043,10.045755,280.72745,2.3257585,1.6159226,2.9080484,-2.1952505,-1.5231266,-2.7696757
2020-01-03 15:00:00,94823.52,279.9762,279.63983,348.45224,0.0074828393,0.027397156,0.012321472,9.468413,278.97925,1.6318802,0.9500897,3.0661345,-1.6049964,-0.9068421,-3.0976367
2020-01-03 16:00:00,94791.08,278.43582,277.2916,330.54404,0.007099149,0.043670654,0.016731262,8.856602,276.00214,1.7508657,0.8146008,3.4518032,-2.0936463,-0.95904464,-4.047487
2020-01-03 17:00:00,94775.91,277.83478,276.84778,322.28088,0.006908631,0.062164307,0.022590637,8.550432,275.82816,1.6439099,0.8486138,3.4425745,-2.534903,-1.2857425,-5.1958146
2020-01-03 18:00:00,94770.375,277.72845,276.97977,322.7347,0.0069184904,0.068481445,0.027496338,9.199087,276.01926,1.6124196,0.9330826,3.3806098,-3.1276882,-1.7913928,-6.66217
2020-01-03 19:00:00,94776.734,278.17816,277.51904,328.61026,0.0070444243,0.05105591,0.014122009,10.840936,276.39774,1.6803461,1.0571588,2.9412582,-4.542005,-2.8505254,-8.089266
2020-01-03 20:00:00,94790.95,277.95557,277.3695,333.98868,0.0071595516,0.019126892,0.0095329285,11.833698,276.30246,1.7791494,1.153456,2.756513,-5.419651,-3.5083241,-8.681212
2020-01-03 21:00:00,94807.984,277.51212,276.93576,338.62296,0.007259236,0.004529953,0.010478973,10.693204,275.8747,1.5637618,1.0185276,2.3495295,-5.762054,-3.7447603,-9.066731
2020-01-03 22:00:00,94809.016,277.06827,276.42743,343.61615,0.007365804,0.0003912449,0.011615753,8.369146,275.27435,1.4590232,0.94000506,2.2766945,-5.5114584,-3.5335155,-9.082661
2020-01-03 23:00:00,94793.17,276.44684,275.7331,347.01297,0.007438852,0.0,0.01197052,6.8181195,274.5108,1.547791,0.9829576,2.5330427,-5.065081,-3.1803236,-8.838648
2020-01-04 00:00:00,94745.695,275.9756,275.22064,347.83478,0.0074566123,0.0,0.011581421,6.608256,274.0054,1.7406887,1.0922906,2.9318075,-4.754874,-2.94129,-8.509911
2020-01-04 01:00:00,94719.58,275.7609,275.00128,347.53934,0.007450561,0.0,0.012363434,6.8419323,273.8024,1.9306725,1.205693,3.286915,-4.6331925,-2.8566685,-8.312006
2020-01-04 02:00:00,94677.95,275.633,274.87372,345.49402,0.00740652,0.0,0.015960693,6.9078975,273.70737,1.9877325,1.2425759,3.3699136,-4.6409044,-2.863893,-8.285712
2020-01-04 03:00:00,94639.664,275.5927,274.87012,341.94427,0.0073302654,0.0,0.015830994,6.9034023,273.74347,2.0695233,1.3081012,3.4135535,-4.754685,-2.9636772,-8.351339
2020-01-04 04:00:00,94643.3,275.59573,274.92975,339.33835,0.0072743804,0.0,0.01586914,6.877122,273.83762,1.9715878,1.261319,3.1428974,-4.965235,-3.1287503,-8.476126
2020-01-04 05:00:00,94663.58,275.5427,274.87714,339.1505,0.0072703282,0.0,0.014385223,6.93988,273.9272,1.711277,1.1042815,2.6144447,-5.1244435,-3.236704,-8.909526
2020-01-04 06:00:00,94698.28,275.60947,274.9802,339.38306,0.007275281,0.0,0.013671875,7.1188545,273.92017,1.2809675,0.8358488,1.8673635,-4.981243,-3.1389408,-8.597829
2020-01-04 07:00:00,94736.09,275.3957,274.69974,335.8095,0.0071989917,0.00038325787,0.015533447,7.5461626,273.6329,0.99339294,0.6552129,1.3719783,-4.6439915,-2.8630373,-8.2271
2020-01-04 08:00:00,94797.73,276.07358,275.5976,331.42007,0.0071190936,0.010826111,0.016319275,8.14801,275.24295,0.81837785,0.55590636,0.9881171,-4.668251,-2.964363,-7.899433
2020-01-04 09:00:00,94842.73,277.82758,277.68158,328.91867,0.007065469,0.01966858,0.0058612823,8.846386,277.6029,0.24707317,0.18042845,0.13348973,-4.96086,-3.3387237,-6.905806
2020-01-04 10:00:00,94879.164,278.95227,279.00443,325.50394,0.0069924486,0.0065670013,0.0045204163,9.786005,279.32654,0.16984022,0.11952019,0.11472201,-5.2507467,-3.6531248,-6.3298845
2020-01-04 11:00:00,94861.81,281.08102,281.20877,321.92007,0.006915607,0.00015592575,0.0039711,10.666814,281.71545,-0.25267184,-0.18195975,-0.44935226,-5.859489,-4.106151,-7.071462
2020-01-04 12:00:00,94805.48,282.53357,282.7091,319.81293,0.006869885,0.0,0.004301071,11.252742,283.26303,-0.20725131,-0.15133727,-0.44778115,-5.775083,-4.0700045,-6.8604236
2020-01-04 13:00:00,94752.33,282.94235,283.068,319.00412,0.0068524126,0.0,0.0043087006,11.643024,283.3725,0.16968232,0.11300933,-0.029879332,-5.880493,-4.1240273,-7.117671
2020-01-04 14:00:00,94720.836,282.72314,282.70755,317.8358,0.0068275263,9.931624e-06,0.0036363602,12.06498,282.58063,0.11490977,0.07438189,-0.05276394,-5.9085875,-4.0851803,-7.38451
2020-01-04 15:00:00,94707.88,281.6955,281.46863,315.55316,0.0067786197,7.903576e-05,0.0025014877,12.347025,280.74915,0.24607027,0.16348499,0.22633493,-4.9489756,-3.3089342,-7.102146
2020-01-04 16:00:00,94699.4,279.0119,278.34192,313.9717,0.0067447172,0.00019180775,0.0015382767,12.102678,276.93576,0.44259214,0.2716362,0.75893855,-4.1386166,-2.4930255,-7.804556
2020-01-04 17:00:00,94700.27,277.81967,277.15155,314.73505,0.0067469743,0.00016015768,0.0009508133,11.622147,276.06982,0.18744862,0.12599373,0.1870594,-4.917347,-3.0660574,-8.710171
2020-01-04 18:00:00,94690.85,277.17453,276.5737,315.29,0.006758865,0.0001822114,0.0005378723,11.245824,275.50177,-0.25591564,-0.15162736,-0.60093665,-5.3743176,-3.428828,-8.94844
2020-01-04 19:00:00,94684.01,276.67865,276.13446,315.59924,0.0067655263,0.00029325485,0.00030469894,10.761927,275.1048,-0.7108165,-0.4553951,-1.2165128,-5.935176,-3.8632092,-9.224613
2020-01-04 20:00:00,94686.74,276.23468,275.74554,314.56442,0.0067433096,2.6337802e-06,0.00019717216,9.572039,274.75156,-1.2399731,-0.8180265,-1.8537527,-6.635947,-4.393136,-9.630411
2020-01-04 21:00:00,94689.086,275.7068,275.211,312.7561,0.0067045335,0.0,0.00013047457,8.02554,274.21536,-1.6452571,-1.0859725,-2.4166164,-6.5312624,-4.3207316,-9.421131
2020-01-04 22:00:00,94673.914,275.3942,274.83984,310.56897,0.006657592,0.0,7.772446e-05,6.90023,273.76065,-2.1463237,-1.4019139,-3.2613292,-6.129831,-4.0237885,-9.090277
2020-01-04 23:00:00,94644.32,275.04102,274.3415,308.39188,0.0066109826,0.0,4.0516257e-05,6.2611294,273.0814,-2.0445867,-1.2789786,-3.6145658,-5.073616,-3.2163124,-8.496914
2020-01-05 00:00:00,94607.95,274.77466,273.77222,306.44214,0.0065691313,1.2712553e-06,1.5765429e-05,5.991584,272.3188,-1.7962484,-1.035226,-3.5649538,-4.3718104,-2.5980644,-7.9594836
2020-01-05 01:00:00,94591.52,274.82306,273.3391,305.62704,0.0065516913,1.2391247e-06,4.7329813e-06,5.908013,271.69885,-1.6390476,-0.85119665,-3.2664354,-4.133537,-2.2679272,-7.517149
2020-01-05 02:00:00,94596.63,275.13483,273.1897,305.46878,0.0065482818,0.0,1.3234094e-06,5.9628983,271.37585,-1.6281265,-0.7932017,-3.0996828,-4.149311,-2.1566472,-7.272956
2020-01-05 03:00:00,94593.38,275.59894,273.19498,305.6793,0.006552928,0.0,7.1770046e-08,6.164016,271.20886,-1.8584288,-0.85237277,-3.3705616,-4.005054,-1.9899431,-6.684142
2020-01-05 04:00:00,94600.95,275.92416,273.14822,306.3561,0.0065673413,0.0,0.0,6.625258,271.03674,-2.0781832,-0.91018975,-3.5756345,-3.7561529,-1.8149937,-5.927684
2020-01-05 05:00:00,94636.875,276.328,273.1922,307.5218,0.006592399,4.6298373e-07,2.841698e-07,7.333294,270.8891,-2.192616,-0.9412136,-3.575245,-3.4603279,-1.6554618,-5.184703
2020-01-05 06:00:00,94679.61,276.7305,273.36642,308.3635,0.00661036,5.380716e-07,9.1362745e-07,8.267216,270.83252,-2.262981,-0.98701,-3.5460458,-3.1734133,-1.5381365,-4.593168
2020-01-05 07:00:00,94722.56,277.20355,273.69687,309.15793,0.0066274134,5.266338e-08,1.2298115e-06,9.1094265,270.8239,-2.3376367,-1.0581082,-3.546333,-2.8144395,-1.4077917,-3.9549031
2020-01-05 08:00:00,94783.12,278.16812,275.36597,309.86475,0.006657843,0.0,2.6142225e-06,9.624447,273.538,-2.2345302,-1.0188603,-3.3870916,-2.4119608,-1.2247999,-3.3446715
2020-01-05 09:00:00,94843.92,280.0352,279.00354,310.77817,0.0066765454,0.0,3.398396e-06,9.795971,278.6711,-1.6879704,-0.78869796,-2.8949351,-1.8363922,-0.98532736,-2.6963923
2020-01-05 10:00:00,94908.336,282.07114,282.21027,310.5173,0.0066705183,0.0,3.3155084e-06,9.748901,281.5383,-1.6759934,-1.198402,-2.1713376,-1.6519501,-1.1709194,-1.8551425
2020-01-05 11:00:00,94917.695,283.21826,283.28412,309.965,0.0066584726,0.0,4.142523e-06,9.656536,284.10236,-1.8780065,-1.3494859,-2.4260025,-0.4794774,-0.3349073,-0.15747988
2020-01-05 12:00:00,94883.69,284.452,284.5607,309.34558,0.006645054,0.0,4.7478825e-06,9.668449,285.5766,-1.2186602,-0.87428355,-1.6608764,0.4052015,0.29560384,0.9249061
2020-01-05 13:00:00,94859.74,284.69995,284.64307,309.1309,0.0066404566,0.0,3.9134175e-06,9.811781,285.39752,-0.9966823,-0.7092117,-1.3899525,0.92255074,0.63480884,1.363512
2020-01-05 14:00:00,94853.97,284.39484,284.1926,308.64856,0.006630186,0.0,2.7669594e-06,9.987043,284.1578,-0.5334497,-0.36548585,-0.81940615,0.74691224,0.51312566,1.1284494
2020-01-05 15:00:00,94871.56,283.42664,282.85565,306.97174,0.006594335,0.0,2.275221e-06,10.080324,281.7419,0.00035899878,0.05584836,-0.1842227,0.08183135,-0.008017451,0.26341957
2020-01-05 16:00:00,94889.164,282.11374,280.71143,306.06116,0.006574998,0.0,1.9529834e-06,10.02156,275.8025,-0.13945842,-0.042378306,-0.2853768,-0.59564316,-0.37672585,-0.88149637
2020-01-05 17:00:00,94915.15,281.155,279.13684,307.61414,0.0065942975,0.0,1.6535632e-06,9.924394,274.35425,-0.65507424,-0.38965833,-0.9836223,-1.0685077,-0.64911467,-1.545508
2020-01-05 18:00:00,94948.516,280.60498,278.35413,310.0208,0.00664599,0.0,1.2274832e-06,9.80861,273.55164,-1.2453731,-0.73513925,-1.8310283,-1.1124259,-0.67706,-1.5910114
2020-01-05 19:00:00,94987.03,280.29865,277.9074,312.00626,0.00668844,0.0,3.7881546e-07,9.670862,272.88013,-1.7392108,-1.0017283,-2.5599964,-0.9015208,-0.55053365,-1.2885287
2020-01-05 20:00:00,95021.836,280.04608,277.3434,313.75168,0.0067259073,0.0,9.1356924e-08,9.539606,272.3281,-2.153288,-1.1758425,-3.2055945,-0.47695687,-0.2828907,-0.6658727
2020-01-05 21:00:00,95045.79,279.78726,276.78412,315.40573,0.0067613623,0.0,0.0,9.507949,271.8835,-2.4491754,-1.2782948,-3.6864953,0.06799939,0.053786278,0.18271643
2020-01-05 22:00:00,95068.59,279.28757,275.95166,317.1147,0.0067980457,0.0,0.0,9.628948,271.58618,-2.7049108,-1.3452073,-4.2133913,0.6911473,0.38771194,1.1260664
2020-01-05 23:00:00,95080.96,278.6322,275.24677,318.74387,0.006833001,0.0,3.988389e-07,9.8376665,271.38016,-2.8625636,-1.3979017,-4.6528354,0.9918717,0.5143688,1.6452833
2020-01-06 00:00:00,95067.97,278.2057,274.91724,320.07068,0.0068613775,0.0,6.9709495e-07,10.044104,271.37518,-3.0262747,-1.4780366,-5.028681,0.8373554,0.4192078,1.4564265
2020-01-06 01:00:00,95058.68,277.92224,274.66547,321.05515,0.0068824673,0.0,4.642643e-07,10.246349,271.40448,-3.1256495,-1.5015113,-5.259004,0.8338822,0.4005735,1.4756672
2020-01-06 02:00:00,95055.38,277.68463,274.4765,321.90857,0.0069007473,0.0,2.142042e-06,10.459082,271.4571,-3.175024,-1.4937096,-5.406605,0.91932714,0.42867902,1.6280785
2020-01-06 03:00:00,95050.52,277.54324,274.40588,322.6915,0.006917445,0.0,5.090609e-06,10.648594,271.43152,-3.165528,-1.4896209,-5.3851595,0.85204613,0.4007122,1.4933603
2020-01-06 04:00:00,95042.055,277.33496,274.24048,324.39355,0.006954027,0.0,8.511543e-05,10.760241,271.3563,-3.1435542,-1.4635198,-5.2854624,0.6671048,0.3135844,1.1701927
2020-01-06 05:00:00,95054.516,277.24585,274.12738,326.31335,0.006995177,0.0,0.00075984,10.829352,271.30383,-3.156618,-1.4485196,-5.24482,0.46012163,0.21070284,0.86105
2020-01-06 06:00:00,95070.65,277.34854,274.17883,328.02075,0.0070316964,0.0,0.0010876656,10.868768,271.23096,-3.0967302,-1.4270816,-5.0374928,0.3462592,0.15296558,0.67560136
2020-01-06 07:00:00,95089.78,277.4794,274.30652,329.40634,0.0070615676,0.0,0.0025186539,10.84284,271.15466,-2.9947083,-1.4093077,-4.7878914,0.4432633,0.19647303,0.8630499
2020-01-06 08:00:00,95129.555,277.9574,275.65338,329.30188,0.0070740404,0.0,0.0036792755,10.789551,273.99506,-2.7164693,-1.2635542,-4.6185646,0.53899723,0.24924748,1.0947704
