time,TOTANGSTR,TOTEXTTAU,TOTSCATAU
2019-01-01 00:30:00,1.2849543,0.028730018,0.024679035
2019-01-01 01:30:00,1.3079076,0.030146878,0.025663512
2019-01-01 02:30:00,1.3375081,0.03190724,0.02699398
2019-01-01 03:30:00,1.3624899,0.034489486,0.029136805
2019-01-01 04:30:00,1.3774188,0.037201047,0.031475864
2019-01-01 05:30:00,1.3774675,0.04004237,0.034060128
2019-01-01 06:30:00,1.3869871,0.04100416,0.034865137
2019-01-01 07:30:00,1.4037158,0.041184638,0.034889698
2019-01-01 08:30:00,1.4193267,0.041623242,0.035102326
2019-01-01 09:30:00,1.4222263,0.043310188,0.036496203
2019-01-01 10:30:00,1.4239563,0.045773257,0.038663
2019-01-01 11:30:00,1.4291661,0.04824089,0.040965274
2019-01-01 12:30:00,1.5566506,0.0491021,0.0409866
2019-01-01 13:30:00,1.5619681,0.04906522,0.04114119
2019-01-01 14:30:00,1.5641192,0.04567221,0.03828552
2019-01-01 15:30:00,1.5728388,0.03974445,0.033188377
2019-01-01 16:30:00,1.5758821,0.034592457,0.028879892
2019-01-01 17:30:00,1.5745407,0.029544447,0.024649154
2019-01-01 18:30:00,1.5663911,0.024765726,0.0205268
2019-01-01 19:30:00,1.5505131,0.022161743,0.018411549
2019-01-01 20:30:00,1.5238582,0.021872122,0.01845257
2019-01-01 21:30:00,1.5343117,0.020062149,0.016928285
2019-01-01 22:30:00,1.5502913,0.018646836,0.015714014
2019-01-01 23:30:00,1.5486625,0.018273257,0.01546926
2019-01-02 00:30:00,1.5469387,0.017384402,0.014695281
2019-01-02 01:30:00,1.5498073,0.016561225,0.013984423
2019-01-02 02:30:00,1.5548153,0.016429914,0.013926536
2019-01-02 03:30:00,1.537635,0.01754446,0.015007597
2019-01-02 04:30:00,1.5297724,0.018626902,0.016089056
2019-01-02 05:30:00,1.537067,0.019341122,0.016811183
2019-01-02 06:30:00,1.5529233,0.020729156,0.018060323
2019-01-02 07:30:00,1.5759628,0.02199319,0.01910976
2019-01-02 08:30:00,1.5896078,0.02090163,0.017928032
2019-01-02 09:30:00,1.4567906,0.021096833,0.018036185
2019-01-02 10:30:00,1.4437078,0.020294793,0.01719199
2019-01-02 11:30:00,1.475483,0.018981917,0.01590216
2019-01-02 12:30:00,1.2400829,0.021328794,0.018310692
2019-01-02 13:30:00,1.2506766,0.020312838,0.01743161
2019-01-02 14:30:00,1.2910126,0.01963127,0.016803514
2019-01-02 15:30:00,1.2901945,0.019533161,0.016739154
2019-01-02 16:30:00,1.2527103,0.020148974,0.017372396
2019-01-02 17:30:00,1.2336433,0.020912893,0.018076716
2019-01-02 18:30:00,1.2357749,0.021552604,0.018586248
2019-01-02 19:30:00,1.2363142,0.022811534,0.019605316
2019-01-02 20:30:00,1.1784463,0.026930507,0.023245085
2019-01-02 21:30:00,1.0795134,0.033668168,0.029433442
2019-01-02 22:30:00,0.9902322,0.04220254,0.037457053
2019-01-02 23:30:00,0.90234643,0.052785985,0.047640067
2019-01-03 00:30:00,0.8614255,0.059922863,0.05454585
2019-01-03 01:30:00,0.8325001,0.06513814,0.059650816
2019-01-03 02:30:00,0.8220645,0.06745888,0.06196475
2019-01-03 03:30:00,0.85001695,0.06527329,0.059926543
2019-01-03 04:30:00,0.89240617,0.059887655,0.05476351
2019-01-03 05:30:00,0.95872706,0.052742444,0.04779806
2019-01-03 06:30:00,1.0204445,0.048339907,0.04348395
2019-01-03 07:30:00,1.0561184,0.046389353,0.04150328
2019-01-03 08:30:00,1.0561885,0.0474755,0.042470418
2019-01-03 09:30:00,1.030442,0.052139003,0.046923738
2019-01-03 10:30:00,0.99898595,0.058552243,0.053055238
2019-01-03 11:30:00,0.97817427,0.06487512,0.059097156
2019-01-03 12:30:00,1.0068917,0.058547698,0.053190045
2019-01-03 13:30:00,1.0308486,0.057931386,0.052642535
2019-01-03 14:30:00,1.0725178,0.05242007,0.047345065
2019-01-03 15:30:00,1.123688,0.045238174,0.040444233
2019-01-03 16:30:00,1.1782333,0.038888678,0.034351528
2019-01-03 17:30:00,1.2292048,0.03386736,0.029533451
2019-01-03 18:30:00,1.2556392,0.031797554,0.027522989
2019-01-03 19:30:00,1.258409,0.032172304,0.02782977
2019-01-03 20:30:00,1.2575212,0.03407124,0.02960005
2019-01-03 21:30:00,1.2575943,0.036218256,0.03155788
2019-01-03 22:30:00,1.254655,0.03888201,0.03398945
2019-01-03 23:30:00,1.242856,0.04342209,0.038264155
2019-01-04 00:30:00,1.2190381,0.049961325,0.044520363
2019-01-04 01:30:00,1.2027727,0.051812034,0.046184804
2019-01-04 02:30:00,1.1745354,0.054291584,0.048434842
2019-01-04 03:30:00,1.1539699,0.059103217,0.053041253
2019-01-04 04:30:00,1.1443511,0.064591005,0.058405623
2019-01-04 05:30:00,1.1393186,0.0682402,0.061964333
2019-01-04 06:30:00,1.1320899,0.068137616,0.06184648
2019-01-04 07:30:00,1.1108357,0.06941701,0.06312185
2019-01-04 08:30:00,1.0946177,0.071972966,0.0656051
2019-01-04 09:30:00,0.8615485,0.10514004,0.098399095
2019-01-04 10:30:00,0.92472136,0.106419735,0.099472284
2019-01-04 11:30:00,0.96100724,0.10497848,0.09794183
2019-01-04 12:30:00,0.9236259,0.11820095,0.11121608
2019-01-04 13:30:00,0.9774837,0.11609887,0.10912398
2019-01-04 14:30:00,1.0197617,0.10998439,0.10301718
2019-01-04 15:30:00,1.0835043,0.10012787,0.09330623
2019-01-04 16:30:00,1.1525986,0.089971244,0.08334779
2019-01-04 17:30:00,1.20324,0.080073796,0.07376097
2019-01-04 18:30:00,1.2409045,0.06711223,0.061281014
2019-01-04 19:30:00,1.2685748,0.054183215,0.048941456
2019-01-04 20:30:00,1.3004512,0.04304085,0.038382605
2019-01-04 21:30:00,1.3279859,0.034659788,0.030462563
2019-01-04 22:30:00,1.3410366,0.030995293,0.027080182
2019-01-04 23:30:00,1.3496277,0.029189095,0.025471814
2019-01-05 00:30:00,1.3552625,0.028482124,0.025014646
2019-01-05 01:30:00,1.3592619,0.02771339,0.024564048
2019-01-05 02:30:00,1.3615785,0.027322613,0.024412952
2019-01-05 03:30:00,1.3554204,0.02776261,0.02498195
2019-01-05 04:30:00,1.3777384,0.026529247,0.023722198
2019-01-05 05:30:00,1.3924657,0.02523297,0.022315139
2019-01-05 06:30:00,1.3914601,0.024533816,0.02149807
2019-01-05 07:30:00,1.3908739,0.024826026,0.021662693
2019-01-05 08:30:00,1.390031,0.026017837,0.022760272
2019-01-05 09:30:00,1.4195421,0.023668578,0.020468697
2019-01-05 10:30:00,1.4418316,0.020672007,0.017620133
2019-01-05 11:30:00,1.4543915,0.01943796,0.016506983
2019-01-05 12:30:00,1.160431,0.026014999,0.023154324
2019-01-05 13:30:00,1.1116486,0.02664869,0.023840247
2019-01-05 14:30:00,1.1044388,0.025359955,0.02266687
2019-01-05 15:30:00,1.1918575,0.022506744,0.019906707
2019-01-05 16:30:00,1.2889413,0.019950628,0.017486176
2019-01-05 17:30:00,1.369921,0.018239154,0.01587354
2019-01-05 18:30:00,1.4217788,0.017834187,0.015492573
2019-01-05 19:30:00,1.4448386,0.017993737,0.015709942
2019-01-05 20:30:00,1.471669,0.016691161,0.014514528
2019-01-05 21:30:00,1.4814746,0.016109353,0.013977198
2019-01-05 22:30:00,1.4710072,0.017342268,0.015142916
2019-01-05 23:30:00,1.4408196,0.019213706,0.01689627
2019-01-06 00:30:00,1.4309258,0.019989543,0.017574081
2019-01-06 01:30:00,1.4220845,0.022043917,0.019520221
2019-01-06 02:30:00,1.4126022,0.02351021,0.020924728
2019-01-06 03:30:00,1.4265803,0.023150837,0.020501524
2019-01-06 04:30:00,1.4423612,0.023024887,0.020331778
2019-01-06 05:30:00,1.4524792,0.025344938,0.022546792
2019-01-06 06:30:00,1.4532517,0.028373608,0.025484132
2019-01-06 07:30:00,1.4995087,0.0262718,0.02334473
2019-01-06 08:30:00,1.5702959,0.020684928,0.017840797
2019-01-06 09:30:00,1.6223404,0.016732845,0.014043653
2019-01-06 10:30:00,1.5972564,0.016782355,0.01401028
2019-01-06 11:30:00,1.5708662,0.018972754,0.015912669
2019-01-06 12:30:00,1.5576816,0.020687776,0.017384728
2019-01-06 13:30:00,1.5818989,0.02134372,0.01782602
2019-01-06 14:30:00,1.5764232,0.022167254,0.018524531
2019-01-06 15:30:00,1.5585469,0.022400688,0.018723696
2019-01-06 16:30:00,1.5379127,0.02220571,0.018562635
2019-01-06 17:30:00,1.520928,0.021993507,0.018413967
2019-01-06 18:30:00,1.5090197,0.021778474,0.018263256
2019-01-06 19:30:00,1.5003216,0.02179916,0.018359507
2019-01-06 20:30:00,1.491594,0.02168101,0.018317517
2019-01-06 21:30:00,1.4831123,0.021352831,0.018073915
2019-01-06 22:30:00,1.4774683,0.021001946,0.017809557
2019-01-06 23:30:00,1.4741528,0.020616995,0.017490994
2019-01-07 00:30:00,1.4734898,0.020285573,0.017190106
2019-01-07 01:30:00,1.4771777,0.020098714,0.016987646
2019-01-07 02:30:00,1.484593,0.019996613,0.01681473
2019-01-07 03:30:00,1.4932982,0.020059688,0.016798424
2019-01-07 04:30:00,1.5038007,0.020288067,0.01696236
2019-01-07 05:30:00,1.5142299,0.020631436,0.017234683
2019-01-07 06:30:00,1.5206388,0.021176254,0.017654503
2019-01-07 07:30:00,1.5227238,0.021955214,0.01826145
2019-01-07 08:30:00,1.5216821,0.022781717,0.018878547
2019-01-07 09:30:00,1.4117627,0.025850112,0.021732904
2019-01-07 10:30:00,1.4018302,0.027413838,0.023029558
2019-01-07 11:30:00,1.4139007,0.02893473,0.024216998
2019-01-07 12:30:00,1.4739313,0.029390687,0.0242938
2019-01-07 13:30:00,1.496674,0.03059449,0.025167616
2019-01-07 14:30:00,1.5180318,0.031578835,0.025894852
2019-01-07 15:30:00,1.3926921,0.03452407,0.028977659
2019-01-07 16:30:00,1.3945943,0.03301089,0.027636288
2019-01-07 17:30:00,1.3998421,0.030447325,0.025425624
2019-01-07 18:30:00,1.4141667,0.027675312,0.023012174
2019-01-07 19:30:00,1.4354796,0.025818259,0.021378439
2019-01-07 20:30:00,1.4581137,0.02550759,0.021164697
