time,TOTANGSTR,TOTEXTTAU,TOTSCATAU
2024-01-01 00:30:00,1.0102999,0.032666713,0.03015643
2024-01-01 01:30:00,1.0214052,0.032288376,0.02982843
2024-01-01 02:30:00,1.0388352,0.031216271,0.028863514
2024-01-01 03:30:00,1.0584668,0.029708805,0.027493842
2024-01-01 04:30:00,1.0771276,0.028337881,0.02624209
2024-01-01 05:30:00,1.0974951,0.027307654,0.025329722
2024-01-01 06:30:00,1.120016,0.027443936,0.02551908
2024-01-01 07:30:00,1.1415769,0.028195651,0.026276171
2024-01-01 08:30:00,1.1592666,0.029260157,0.02732212
2024-01-01 09:30:00,0.9490746,0.041462023,0.03928091
2024-01-01 10:30:00,0.93735754,0.04479925,0.042497188
2024-01-01 11:30:00,0.93832475,0.04965442,0.04726353
2024-01-01 12:30:00,0.85136193,0.05731215,0.054877162
2024-01-01 13:30:00,0.880001,0.049523637,0.04722554
2024-01-01 14:30:00,0.9104415,0.044233497,0.041968003
2024-01-01 15:30:00,0.93020093,0.03771467,0.03538671
2024-01-01 16:30:00,0.99402016,0.03443764,0.032005712
2024-01-01 17:30:00,1.057101,0.032287456,0.029791988
2024-01-01 18:30:00,1.1011298,0.030111222,0.027624115
2024-01-01 19:30:00,1.1381325,0.028764596,0.026276689
2024-01-01 20:30:00,1.1664838,0.027828991,0.025399674
2024-01-01 21:30:00,1.200415,0.025149,0.022776317
2024-01-01 22:30:00,1.2338747,0.025478093,0.023064714
2024-01-01 23:30:00,1.2640141,0.025987858,0.023637114
2024-01-02 00:30:00,1.2910315,0.026326062,0.024069613
2024-01-02 01:30:00,1.3152194,0.02760451,0.025395673
2024-01-02 02:30:00,1.3538146,0.026511142,0.024393626
2024-01-02 03:30:00,1.382852,0.026746975,0.024695529
2024-01-02 04:30:00,1.3941218,0.026718859,0.024788762
2024-01-02 05:30:00,1.3748257,0.029956311,0.027998045
2024-01-02 06:30:00,1.3457718,0.036272354,0.03412548
2024-01-02 07:30:00,1.3343625,0.04000821,0.037624788
2024-01-02 08:30:00,1.3021188,0.044085376,0.041440234
2024-01-02 09:30:00,1.2339938,0.05239233,0.04940658
2024-01-02 10:30:00,1.2558008,0.05662235,0.053336244
2024-01-02 11:30:00,1.272368,0.054059405,0.050636172
2024-01-02 12:30:00,1.2594125,0.05241114,0.048956133
2024-01-02 13:30:00,1.2007371,0.055066165,0.05165527
2024-01-02 14:30:00,1.2047714,0.060798552,0.05714024
2024-01-02 15:30:00,1.1852224,0.06849437,0.06453232
2024-01-02 16:30:00,1.1152412,0.07887247,0.074901804
2024-01-02 17:30:00,1.0854368,0.08214815,0.0783477
2024-01-02 18:30:00,1.0878254,0.08015746,0.07643006
2024-01-02 19:30:00,1.0909666,0.07305669,0.06958006
2024-01-02 20:30:00,1.0818628,0.06852982,0.06530107
2024-01-02 21:30:00,1.0932896,0.061383236,0.05836457
2024-01-02 22:30:00,1.1489934,0.048606187,0.045833033
2024-01-02 23:30:00,1.1820176,0.044065826,0.041305594
2024-01-03 00:30:00,1.2085462,0.0451207,0.04218983
2024-01-03 01:30:00,1.2221016,0.04418303,0.041290507
2024-01-03 02:30:00,1.2311893,0.042378027,0.039541777
2024-01-03 03:30:00,1.2801787,0.036738902,0.033977136
2024-01-03 04:30:00,1.317847,0.033242457,0.030492522
2024-01-03 05:30:00,1.3171177,0.03292937,0.030081816
2024-01-03 06:30:00,1.2960572,0.03381605,0.030853473
2024-01-03 07:30:00,1.2879676,0.03391726,0.030873967
2024-01-03 08:30:00,1.2764004,0.03422989,0.03114357
2024-01-03 09:30:00,1.4920945,0.027222345,0.024014257
2024-01-03 10:30:00,1.5022527,0.027913168,0.02453432
2024-01-03 11:30:00,1.4735985,0.030839771,0.027378444
2024-01-03 12:30:00,1.3199915,0.035599604,0.032201782
2024-01-03 13:30:00,1.3298706,0.03916252,0.0358041
2024-01-03 14:30:00,1.2867134,0.04833361,0.044908304
2024-01-03 15:30:00,1.1761265,0.063141964,0.059599325
2024-01-03 16:30:00,1.1363077,0.06810559,0.06460305
2024-01-03 17:30:00,1.1741117,0.052271176,0.049094684
2024-01-03 18:30:00,1.1859066,0.03962449,0.036614064
2024-01-03 19:30:00,1.175387,0.03588185,0.03285344
2024-01-03 20:30:00,1.1649569,0.033543948,0.030599957
2024-01-03 21:30:00,1.1272746,0.033513047,0.030636702
2024-01-03 22:30:00,1.0710955,0.03377316,0.030989751
2024-01-03 23:30:00,1.0126492,0.033311907,0.030605625
2024-01-04 00:30:00,0.98270404,0.032720268,0.030060021
2024-01-04 01:30:00,0.980989,0.03239312,0.029739754
2024-01-04 02:30:00,0.99958456,0.031963658,0.029281948
2024-01-04 03:30:00,1.0581537,0.031138133,0.028434642
2024-01-04 04:30:00,1.1483873,0.029389512,0.026701938
2024-01-04 05:30:00,1.2204224,0.027666038,0.02500825
2024-01-04 06:30:00,1.2602698,0.02668124,0.024075361
2024-01-04 07:30:00,1.278286,0.025787491,0.023260394
2024-01-04 08:30:00,1.2826853,0.02538339,0.022897612
2024-01-04 09:30:00,1.174507,0.028771788,0.026246054
2024-01-04 10:30:00,1.1876386,0.028292194,0.025736148
2024-01-04 11:30:00,1.2040116,0.027183283,0.0245975
2024-01-04 12:30:00,1.2596966,0.024632478,0.022107989
2024-01-04 13:30:00,1.2891078,0.025016686,0.022410037
2024-01-04 14:30:00,1.3045186,0.02578453,0.023068618
2024-01-04 15:30:00,1.1385691,0.03673667,0.03382553
2024-01-04 16:30:00,1.1380157,0.047500998,0.044455457
2024-01-04 17:30:00,1.1572577,0.052864224,0.0498236
2024-01-04 18:30:00,1.1890163,0.06339036,0.060186855
2024-01-04 19:30:00,1.2237549,0.079598665,0.0759945
2024-01-04 20:30:00,1.2505921,0.08630416,0.0822036
2024-01-04 21:30:00,1.2163947,0.1256796,0.121245086
2024-01-04 22:30:00,1.174348,0.14781597,0.14335907
2024-01-04 23:30:00,1.1441654,0.13440481,0.12996185
2024-01-05 00:30:00,1.1301469,0.155473,0.15108673
2024-01-05 01:30:00,1.1198564,0.16527992,0.16089916
2024-01-05 02:30:00,1.1048033,0.15603815,0.15171975
2024-01-05 03:30:00,1.1039556,0.15548155,0.15128669
2024-01-05 04:30:00,1.1046987,0.14254239,0.13846898
2024-01-05 05:30:00,1.1078277,0.113880344,0.10988713
2024-01-05 06:30:00,1.1395147,0.10811037,0.10416633
2024-01-05 07:30:00,1.1584756,0.08416056,0.08021611
2024-01-05 08:30:00,1.1820122,0.052948367,0.048897754
2024-01-05 09:30:00,1.1925852,0.06799641,0.06367178
2024-01-05 10:30:00,1.2204983,0.046546496,0.04160075
