time,PS,T10M,T2M,TO3,TOX,TQI,TQL,TQV,TS,U10M,U2M,U50M,V10M,V2M,V50M
2018-01-01 00:00:00,92042.18,290.30817,289.5844,296.19598,0.006362261,0.018600464,0.0015296936,11.594053,288.45078,1.2610455,0.38424158,2.5344908,-0.039261363,-0.020919543,-0.08367625
2018-01-01 01:00:00,92076.22,288.83618,286.96753,296.25385,0.0063508875,0.03387451,0.0018014908,12.000048,283.03125,1.4270217,0.8567214,1.9537945,-0.28958574,-0.17836256,-0.4068975
2018-01-01 02:00:00,92128.14,288.15015,287.10416,295.27774,0.0063299383,0.027420044,0.00055265427,12.22087,282.2317,0.32694566,0.21788096,0.41363096,-0.6161309,-0.4301964,-0.8074028
2018-01-01 03:00:00,92182.81,287.59448,286.32892,294.67786,0.006316969,0.018867493,0.0043125153,12.326516,281.2324,-0.8220974,-0.5211487,-1.1433244,-0.8004084,-0.54201484,-1.0645897
2018-01-01 04:00:00,92221.58,287.19968,285.21075,295.0057,0.0063240016,0.010070801,0.005914688,12.252293,280.81787,-1.5867705,-0.96430886,-2.211121,-0.6478588,-0.3943321,-0.89541703
2018-01-01 05:00:00,92274.42,286.88028,284.72522,295.04895,0.006324972,0.0028305054,0.0079574585,12.064817,280.2633,-1.7572509,-1.0581771,-2.4540148,-0.38872448,-0.23323692,-0.53614074
2018-01-01 06:00:00,92290.5,286.39786,283.85205,294.9746,0.0063233674,0.00032675266,0.0010871887,11.662464,279.5564,-2.0781932,-1.1773143,-2.967785,-0.15201157,-0.08754122,-0.2041508
2018-01-01 07:00:00,92295.055,285.953,283.13202,294.10532,0.006304707,0.00024938583,1.6734703e-07,11.12657,278.1293,-2.198309,-1.2413905,-3.138761,0.07631892,0.03657168,0.1325227
2018-01-01 08:00:00,92287.93,285.65305,282.9003,292.80173,0.0062767747,0.00033438206,0.00045323372,10.559199,277.34064,-2.1233568,-1.2224308,-3.012815,0.2343241,0.12692672,0.3615116
2018-01-01 09:00:00,92287.86,285.43433,282.83594,292.3118,0.0062663225,0.00023430586,8.929521e-06,9.987945,276.94022,-1.9545053,-1.1467918,-2.762945,0.18557918,0.100353956,0.29348046
