time,PS,T10M,T2M,TO3,TOX,TQI,TQL,TQV,TS,U10M,U2M,U50M,V10M,V2M,V50M
2024-01-01 00:00:00,91993.23,284.5771,284.44565,293.63223,0.0063074273,0.0021533966,0.05026245,10.404308,284.00015,-0.38186467,-0.11905268,-0.950417,0.9220584,0.56627816,1.385465
2024-01-01 01:00:00,91997.89,283.1669,281.53687,297.86234,0.0063852896,0.00088715553,0.034072876,10.3060665,279.12204,-0.6695936,-0.30861366,-0.9629102,1.1262505,0.62546897,1.6089239
2024-01-01 02:00:00,92054.34,282.2379,280.59735,300.9028,0.0064504365,0.0010318756,0.028457642,10.676533,278.14676,-0.84324133,-0.33044982,-1.2662838,0.99954873,0.5403104,1.441515
2024-01-01 03:00:00,92111.695,281.50864,279.90625,303.88098,0.0065143597,0.0022230148,0.031570435,11.297252,277.6314,-1.2619326,-0.5493118,-1.8875635,0.79431,0.39724422,1.1780436
2024-01-01 04:00:00,92118.875,280.6015,279.0371,308.33194,0.0066097886,0.013187408,0.031433105,11.535571,277.8211,-1.683403,-0.6217443,-2.9620914,0.49533617,0.16900593,0.9071535
2024-01-01 05:00:00,92105.15,280.31012,279.25943,314.5492,0.0067431666,0.012371063,0.027763367,11.42277,278.60843,-1.9147105,-0.6726704,-3.9325867,0.23856556,0.0723328,0.6001067
2024-01-01 06:00:00,92099.02,279.8218,278.7348,321.24435,0.0068864515,0.009410858,0.0256958,11.3797455,277.99884,-2.0627403,-0.76902163,-4.3291645,0.1775086,0.061496615,0.46955597
2024-01-01 07:00:00,92086.28,279.29718,278.23053,326.9405,0.0070086983,0.0049991608,0.010787964,11.360221,277.52808,-2.1705446,-0.807662,-4.590328,0.17847526,0.06874168,0.44172502
2024-01-01 08:00:00,92044.21,278.72742,277.5259,330.93646,0.0070942757,0.014461517,0.005537033,11.395399,276.77768,-2.2106328,-0.8231245,-4.4993534,0.077206254,0.04873967,0.13688624
2024-01-01 09:00:00,92029.13,278.5779,277.50925,333.61475,0.0071515255,0.021980286,0.0061092377,11.497099,276.8426,-2.154694,-0.84195423,-4.47537,-0.07868874,0.009938061,-0.17477846
2024-01-01 10:00:00,92008.33,278.63025,277.63678,336.04422,0.0072038355,0.016067505,0.0044174194,11.224926,277.0172,-2.3056998,-0.9223566,-4.792153,-0.090183675,0.013667762,-0.1723845
