time,PS,T10M,T2M,TO3,TOX,TQI,TQL,TQV,TS,U10M,U2M,U50M,V10M,V2M,V50M
2019-01-01 00:00:00,78203.98,292.45795,291.70706,253.10799,0.0054258164,1.2922101e-07,0.0,3.4793134,288.87915,0.7150482,0.51036227,0.74620306,0.9686196,0.66752845,1.1709368
2019-01-01 01:00:00,78239.36,291.05804,289.39612,253.8928,0.0054427227,0.0026006699,0.0,3.2023094,286.93042,-1.6826825,-0.9056202,-2.0130305,0.5494064,0.3423187,0.67896116
2019-01-01 02:00:00,78258.22,291.33533,289.296,254.71902,0.005460353,0.007106781,0.0,2.9846978,285.5899,-1.8478739,-1.0956006,-2.0659606,0.23863637,0.13361478,0.33493423
2019-01-01 03:00:00,78266.17,291.61273,289.8038,255.2364,0.0054714177,0.010181427,0.0,2.965363,284.66254,-1.4562132,-0.94492185,-1.5927556,-0.18262625,-0.118359506,-0.19523597
2019-01-01 04:00:00,78249.734,291.3286,289.78613,255.6935,0.0054814178,0.013607025,0.0,3.0435083,283.76907,-1.1420953,-0.777746,-1.237436,-0.40492046,-0.27701998,-0.468588
2019-01-01 05:00:00,78220.96,290.97687,289.39874,256.0404,0.0054886956,0.016487122,0.0,3.149336,283.06827,-1.1513184,-0.7854228,-1.2368461,-0.42003953,-0.28832465,-0.5103904
2019-01-01 06:00:00,78200.09,290.62323,288.8511,256.3106,0.0054944744,0.018112183,2.863817e-06,3.2740455,282.44775,-1.2769728,-0.86178577,-1.361338,-0.44164264,-0.29879874,-0.5341726
2019-01-01 07:00:00,78199.03,290.18365,288.15048,256.76428,0.0055043413,0.012374878,0.0,3.4155638,281.85278,-1.4073975,-0.9300798,-1.5256073,-0.47212714,-0.31340414,-0.5646941
2019-01-01 08:00:00,78227.6,289.72287,287.3115,257.45813,0.005519155,0.004283905,0.0,3.4122853,280.8605,-1.700391,-1.0973437,-1.8524743,-0.41039103,-0.2694252,-0.47228932
2019-01-01 09:00:00,78274.91,289.38037,286.57507,258.17194,0.0055344063,0.0021867752,0.0,3.3072317,279.60605,-1.9240648,-1.2263488,-2.0412467,-0.40643764,-0.26122564,-0.47621125
2019-01-01 10:00:00,78310.08,289.00656,285.8052,258.3157,0.0055484953,0.002043724,0.0,3.2936625,279.69128,-2.2467895,-1.3807908,-2.3474433,-0.226677,-0.13485691,-0.25293034
2019-01-01 11:00:00,78335.33,290.18106,289.0799,258.80853,0.005559189,0.0012722015,0.0,3.3033168,289.3567,-1.8407087,-0.8528159,-2.2150583,-0.100222826,-0.015337408,-0.15962023
