time,PS,T10M,T2M,TO3,TOX,TQI,TQL,TQV,TS,U10M,U2M,U50M,V10M,V2M,V50M
2020-01-01 00:00:00,78482.25,288.89212,288.90247,254.50894,0.0054558213,0.0,0.0,6.71356,288.73294,1.2091974,0.89322233,1.2295163,1.5152467,1.1437556,1.6164955
2020-01-01 01:00:00,78481.13,287.57684,287.32574,255.13141,0.0054691816,0.0,0.0,6.496315,286.9444,-0.8959333,-0.44145817,-1.3527251,0.8415998,0.4327083,1.2882389
2020-01-01 02:00:00,78469.12,288.46854,287.36432,255.78723,0.0054833167,0.0,0.0,6.827485,285.6574,-1.5123198,-0.83448774,-1.8495865,0.3264041,0.182827,0.44452196
2020-01-01 03:00:00,78460.91,289.69034,288.50568,256.27115,0.0054936456,0.0,0.0,7.6702347,284.92773,-1.2003644,-0.7846171,-1.3857412,-0.04850751,-0.036853448,-0.04211104
2020-01-01 04:00:00,78445.55,290.15295,289.14932,256.82462,0.0055055544,0.0,2.7798116e-05,8.585586,284.42212,-0.79712576,-0.55489963,-0.9178138,-0.19224505,-0.13402492,-0.22587338
2020-01-01 05:00:00,78421.734,290.30908,289.48987,257.07828,0.005510972,0.0,1.7262995e-05,9.334809,283.93298,-0.5312884,-0.3989188,-0.6004559,-0.2419825,-0.17918794,-0.2823197
2020-01-01 06:00:00,78391.305,290.24005,289.37518,257.3034,0.0055158,0.0,1.616776e-05,9.869444,283.46887,-0.5099081,-0.3875148,-0.56384254,-0.2408602,-0.17543653,-0.29179317
2020-01-01 07:00:00,78374.52,290.08813,289.16904,257.80942,0.00552662,0.0,2.4281442e-05,10.267646,283.02124,-0.55775464,-0.4242217,-0.6107252,-0.30190405,-0.21438456,-0.3847608
2020-01-01 08:00:00,78372.38,289.85577,288.84485,258.2683,0.0055365106,0.0,2.0824373e-05,10.599565,282.60596,-0.59698415,-0.4443556,-0.6729529,-0.3001961,-0.20310585,-0.3946189
2020-01-01 09:00:00,78391.555,289.61404,288.54907,258.82004,0.0055483263,0.0,2.5719404e-05,10.876755,282.21432,-0.6636044,-0.48937345,-0.741107,-0.23919061,-0.15798357,-0.31415176
2020-01-01 10:00:00,78438.336,289.28165,288.0031,258.88058,0.0055606635,0.0,3.732741e-05,11.07643,282.73077,-0.8044677,-0.5607196,-0.9219779,-0.18552871,-0.11938962,-0.23648402
2020-01-01 11:00:00,78489.32,290.58044,290.6676,259.43176,0.0055725705,0.0,3.9294362e-05,11.170407,292.05124,-0.4940259,-0.41579276,-0.5013469,-0.27050743,-0.22502667,-0.320435
2020-01-01 12:00:00,78528.914,292.99597,293.89124,259.4707,0.005573465,0.0,3.4436584e-05,11.142275,299.32208,2.5261552,2.1338887,1.5784537,-0.3789528,-0.31864387,-0.4300386
2020-01-01 13:00:00,78548.09,294.36914,295.93362,259.1646,0.0055668093,0.0,2.4668872e-05,11.054719,304.43835,3.9693973,3.3172386,2.4503133,-0.09150529,-0.07455957,-0.15931246
2020-01-01 14:00:00,78554.04,295.3105,297.39362,258.8891,0.00556085,0.0,3.476441e-05,10.892563,308.13962,5.0433464,4.187348,3.1538498,0.30599356,0.2560053,0.20932943
2020-01-01 15:00:00,78557.07,295.7954,298.27646,258.66937,0.0055560987,0.0,1.4528632e-05,10.702583,310.40454,6.018311,4.959605,3.881751,0.75582045,0.6230089,0.64153886
2020-01-01 16:00:00,78553.64,295.9618,298.68,258.01334,0.005542039,0.0,1.6274862e-06,10.278788,311.6682,6.6078415,5.4204063,4.320165,1.0247524,0.8407208,0.920082
2020-01-01 17:00:00,78546.01,295.95053,298.76602,257.21182,0.005524882,0.0,0.0,9.753723,311.85834,7.0186114,5.7338696,4.7060537,1.4058127,1.1486534,1.2837459
2020-01-01 18:00:00,78539.42,295.6134,298.38788,256.41776,0.0055078836,0.0,0.0,9.189871,311.0349,7.057951,5.7542233,4.8324633,1.7883832,1.459632,1.6552111
2020-01-01 19:00:00,78533.82,295.2263,297.81656,255.77612,0.005494128,0.0,0.0,8.621926,309.49573,6.745031,5.498806,4.68086,2.0773392,1.6964682,1.9062364
2020-01-01 20:00:00,78521.31,294.56903,296.8432,255.3439,0.0054849433,0.0,0.0,8.034055,306.90503,6.2300587,5.078197,4.3425303,2.3919466,1.9505553,2.236423
2020-01-01 21:00:00,78513.44,293.65326,295.48462,254.9505,0.005476658,0.0,0.0,7.4290557,303.5935,5.1819253,4.23858,3.536204,2.545854,2.0834365,2.4058754
2020-01-01 22:00:00,78506.555,292.60852,293.87476,254.94745,0.0054767337,0.0,0.0,6.9158063,299.2615,3.9987807,3.2685196,2.6580157,2.6547425,2.1707835,2.5478368
2020-01-01 23:00:00,78507.14,291.06665,291.6722,255.22974,0.0054827724,0.0,0.0,6.305568,293.78076,2.4574404,1.9897337,1.6375945,2.558629,2.0785732,2.5339146
2020-01-02 00:00:00,78506.94,288.65875,288.59735,256.2455,0.0054931673,0.0,0.0,5.7450366,288.30463,0.32525706,0.18378878,0.4126308,1.4028105,0.946223,1.9723301
2020-01-02 01:00:00,78501.18,287.53873,287.06595,256.96753,0.0055085723,0.0,0.0,5.3431373,286.47586,-1.2473624,-0.5964081,-1.7600458,0.79963386,0.42403507,1.2064039
2020-01-02 02:00:00,78498.92,288.33728,287.01392,258.01672,0.005531081,0.0,0.0,5.283273,285.13138,-1.6324998,-0.87476563,-1.9568113,0.32831025,0.17883825,0.47915936
2020-01-02 03:00:00,78495.195,289.22794,287.7071,259.0663,0.005553638,0.0,0.0,5.471577,284.26205,-1.4549235,-0.9054893,-1.6676551,0.054451704,0.03514242,0.10324168
