time,TOTANGSTR,TOTEXTTAU,TOTSCATAU
2017-01-01 00:30:00,1.1540926,0.10557791,0.10188658
2017-01-01 01:30:00,1.147438,0.080592595,0.07724106
2017-01-01 02:30:00,1.1469588,0.047341738,0.044139307
2017-01-01 03:30:00,1.1118942,0.049504157,0.04621466
2017-01-01 04:30:00,1.0638069,0.05144189,0.04809379
2017-01-01 05:30:00,1.0598125,0.045429137,0.042213414
2017-01-01 06:30:00,1.0668064,0.05807308,0.05489045
2017-01-01 07:30:00,1.1229012,0.05809178,0.054947834
2017-01-01 08:30:00,1.1741341,0.050430108,0.047237813
2017-01-01 09:30:00,1.1530743,0.055225745,0.05182237
2017-01-01 10:30:00,1.1586975,0.05469727,0.05105383
2017-01-01 11:30:00,1.180681,0.057406083,0.0534754
2017-01-01 12:30:00,1.1836861,0.093394645,0.0890486
2017-01-01 13:30:00,1.191058,0.11556701,0.110737726
2017-01-01 14:30:00,1.1935575,0.11854581,0.11335018
2017-01-01 15:30:00,1.2359414,0.13889757,0.13369668
2017-01-01 16:30:00,1.2839215,0.13604105,0.1311366
2017-01-01 17:30:00,1.3017578,0.1321224,0.12723613
2017-01-01 18:30:00,0.9688368,0.06445504,0.06173587
2017-01-01 19:30:00,0.97912735,0.0700129,0.067260034
2017-01-01 20:30:00,0.97269255,0.06694609,0.06409587
2017-01-01 21:30:00,1.0530714,0.07512264,0.0720719
2017-01-01 22:30:00,1.0917948,0.0703796,0.06718454
2017-01-01 23:30:00,1.0986859,0.06654422,0.06313454
2017-01-02 00:30:00,1.1204667,0.081197634,0.07762182
2017-01-02 01:30:00,1.1355625,0.082039714,0.07845843
2017-01-02 02:30:00,1.1204612,0.072801925,0.069283605
2017-01-02 03:30:00,1.134162,0.08369021,0.08016861
2017-01-02 04:30:00,1.1271677,0.089162044,0.08559774
2017-01-02 05:30:00,1.107001,0.07498806,0.07150035
2017-01-02 06:30:00,1.1246032,0.083902195,0.080553286
2017-01-02 07:30:00,1.1331881,0.08511456,0.08176489
2017-01-02 08:30:00,1.1190832,0.073747806,0.07050156
2017-01-02 09:30:00,1.1095582,0.09210938,0.08891642
2017-01-02 10:30:00,1.0938617,0.08888428,0.08568679
2017-01-02 11:30:00,1.0900719,0.071918026,0.068801925
2017-01-02 12:30:00,1.1053252,0.072708145,0.06979678
2017-01-02 13:30:00,1.1098667,0.065691106,0.06287693
2017-01-02 14:30:00,1.1113524,0.06104586,0.058245204
2017-01-02 15:30:00,1.1220598,0.06854424,0.06578415
2017-01-02 16:30:00,1.1168958,0.06930438,0.06662994
2017-01-02 17:30:00,1.0894463,0.075165294,0.07245383
2017-01-02 18:30:00,1.0687281,0.083607554,0.08092015
2017-01-02 19:30:00,1.0605503,0.08392063,0.08122787
2017-01-02 20:30:00,1.059807,0.06915775,0.066457726
2017-01-02 21:30:00,1.0471991,0.0661114,0.063416876
2017-01-02 22:30:00,1.0255433,0.06273639,0.060148336
2017-01-02 23:30:00,0.98148,0.06101709,0.058472272
2017-01-03 00:30:00,1.0009696,0.07329698,0.0707569
2017-01-03 01:30:00,1.0350573,0.07051955,0.067985274
2017-01-03 02:30:00,1.0428472,0.06413347,0.061693944
2017-01-03 03:30:00,1.0578396,0.06357242,0.06126386
2017-01-03 04:30:00,1.0801655,0.05929868,0.057122234
2017-01-03 05:30:00,1.0918504,0.053778227,0.05165236
2017-01-03 06:30:00,1.0962228,0.059661917,0.057579238
2017-01-03 07:30:00,1.1070794,0.05908173,0.057045594
2017-01-03 08:30:00,1.1049638,0.053357493,0.051367402
2017-01-03 09:30:00,1.1143879,0.058210336,0.0562389
2017-01-03 10:30:00,1.1336454,0.054991517,0.053132646
2017-01-03 11:30:00,1.1549383,0.047372766,0.04553068
2017-01-03 12:30:00,1.178605,0.046516914,0.044732533
2017-01-03 13:30:00,1.2110854,0.0422224,0.04048582
2017-01-03 14:30:00,1.249815,0.0362915,0.03460676
2017-01-03 15:30:00,1.2833861,0.032510623,0.030894684
2017-01-03 16:30:00,1.3318396,0.029640507,0.028048448
2017-01-03 17:30:00,1.3423007,0.028309513,0.026747983
2017-01-03 18:30:00,1.2766412,0.03378406,0.03205019
2017-01-03 19:30:00,1.283814,0.033921182,0.032197773
2017-01-03 20:30:00,1.2866938,0.032749757,0.03107979
2017-01-03 21:30:00,1.2968277,0.031227889,0.029553171
2017-01-03 22:30:00,1.3062549,0.030066906,0.028355526
2017-01-03 23:30:00,1.3157805,0.030888982,0.028991258
2017-01-04 00:30:00,1.3201432,0.03138611,0.029336395
2017-01-04 01:30:00,1.316171,0.031005954,0.028921248
2017-01-04 02:30:00,1.3171214,0.029729987,0.02765733
2017-01-04 03:30:00,1.3256125,0.03229746,0.03008679
2017-01-04 04:30:00,1.3256736,0.03346668,0.03113231
2017-01-04 05:30:00,1.329857,0.032847237,0.030440025
2017-01-04 06:30:00,1.3450114,0.032955244,0.030426862
2017-01-04 07:30:00,1.3862188,0.02941964,0.026792487
2017-01-04 08:30:00,1.3973714,0.027493685,0.024897503
2017-01-04 09:30:00,1.3982165,0.027422257,0.024933843
2017-01-04 10:30:00,1.4144953,0.026939398,0.024571564
2017-01-04 11:30:00,1.4167533,0.026922705,0.02460388
2017-01-04 12:30:00,1.4171854,0.026837835,0.024502117
2017-01-04 13:30:00,1.4076196,0.028891915,0.026445206
2017-01-04 14:30:00,1.4040592,0.027505744,0.025049761
2017-01-04 15:30:00,1.3834513,0.028825339,0.026340282
2017-01-04 16:30:00,1.3832448,0.029598536,0.027100187
2017-01-04 17:30:00,1.3494378,0.032274473,0.029730592
2017-01-04 18:30:00,1.3241827,0.03359413,0.031055972
2017-01-04 19:30:00,1.317491,0.03517267,0.032655746
2017-01-04 20:30:00,1.3140769,0.03887003,0.036270272
2017-01-04 21:30:00,1.3058519,0.048007913,0.04526145
2017-01-04 22:30:00,1.2917047,0.0569617,0.053967364
2017-01-04 23:30:00,1.2762969,0.056980122,0.05382284
2017-01-05 00:30:00,1.2477269,0.06708989,0.06385896
2017-01-05 01:30:00,1.2437837,0.061972044,0.05875741
2017-01-05 02:30:00,1.2444931,0.049830217,0.046722215
2017-01-05 03:30:00,1.2205266,0.05294787,0.04998279
2017-01-05 04:30:00,1.2055731,0.050447553,0.047634058
2017-01-05 05:30:00,1.2013134,0.043820392,0.0411128
2017-01-05 06:30:00,1.1891218,0.049006555,0.046322405
2017-01-05 07:30:00,1.178763,0.048480026,0.045792334
2017-01-05 08:30:00,1.1655605,0.04259589,0.039843533
2017-01-05 09:30:00,1.1472247,0.051867284,0.048992638
2017-01-05 10:30:00,1.1364429,0.049206395,0.0463303
2017-01-05 11:30:00,1.1370873,0.039648756,0.036788512
2017-01-05 12:30:00,1.1482395,0.045571823,0.0427445
2017-01-05 13:30:00,1.1683868,0.040113546,0.037361104
2017-01-05 14:30:00,1.2094058,0.031339973,0.028641107
2017-01-05 15:30:00,1.2222606,0.037703462,0.03498516
2017-01-05 16:30:00,1.2322693,0.035514235,0.032697536
2017-01-05 17:30:00,1.2437923,0.029889775,0.027044507
2017-01-05 18:30:00,1.2230885,0.036987275,0.03427393
2017-01-05 19:30:00,1.2260292,0.03419678,0.031584322
2017-01-05 20:30:00,1.2383356,0.029647836,0.027116206
2017-01-05 21:30:00,1.16467,0.05173993,0.048985954
2017-01-05 22:30:00,1.1644335,0.05160805,0.04875173
2017-01-05 23:30:00,1.1882988,0.03964632,0.03687142
2017-01-06 00:30:00,1.2280887,0.038054787,0.035390694
2017-01-06 01:30:00,1.2910593,0.033648837,0.030919563
2017-01-06 02:30:00,1.3242292,0.030764613,0.027886564
2017-01-06 03:30:00,1.2678206,0.05086811,0.04771212
2017-01-06 04:30:00,1.2612351,0.046889465,0.04353961
2017-01-06 05:30:00,1.2441082,0.04154167,0.038127232
2017-01-06 06:30:00,1.1868623,0.07431404,0.07074112
2017-01-06 07:30:00,1.1661891,0.08304899,0.07944575
2017-01-06 08:30:00,1.1803824,0.06191852,0.05837727
2017-01-06 09:30:00,1.1950508,0.073162064,0.06967969
2017-01-06 10:30:00,1.223197,0.07490154,0.07145732
2017-01-06 11:30:00,1.2751161,0.06131161,0.057935342
2017-01-06 12:30:00,1.3618355,0.050526083,0.0472668
2017-01-06 13:30:00,1.404634,0.042817164,0.03968706
2017-01-06 14:30:00,1.3807518,0.042023964,0.038963627
2017-01-06 15:30:00,1.3645648,0.040705103,0.037683398
2017-01-06 16:30:00,1.3589469,0.037633106,0.03457458
2017-01-06 17:30:00,1.3392212,0.035801586,0.032691028
2017-01-06 18:30:00,1.318983,0.032485943,0.029574065
2017-01-06 19:30:00,1.2795471,0.03313624,0.030251894
2017-01-06 20:30:00,1.2472866,0.033412475,0.030495493
2017-01-06 21:30:00,1.2436544,0.028732136,0.025820464
2017-01-06 22:30:00,1.2213137,0.031560574,0.028484553
2017-01-06 23:30:00,1.2118604,0.03822741,0.034945622
2017-01-07 00:30:00,1.1798246,0.036246404,0.03283105
2017-01-07 01:30:00,1.102448,0.036326766,0.032742787
2017-01-07 02:30:00,1.0286293,0.037863944,0.034174
2017-01-07 03:30:00,0.9957744,0.03793809,0.034251083
2017-01-07 04:30:00,0.99393654,0.037044536,0.03346006
2017-01-07 05:30:00,1.0045147,0.035208512,0.031775966
