time,TOTANGSTR,TOTEXTTAU,TOTSCATAU
2019-01-01 00:30:00,1.3572199,0.029370887,0.027082294
2019-01-01 01:30:00,1.3440404,0.03213052,0.02983679
2019-01-01 02:30:00,1.3609456,0.03267781,0.030358544
2019-01-01 03:30:00,1.3717673,0.033131454,0.030807642
2019-01-01 04:30:00,1.3647234,0.035057187,0.032734714
2019-01-01 05:30:00,1.3623308,0.036685437,0.034372933
2019-01-01 06:30:00,1.3738035,0.03731153,0.034987208
2019-01-01 07:30:00,1.4149463,0.033799384,0.031517506
2019-01-01 08:30:00,1.459854,0.029996045,0.027785737
2019-01-01 09:30:00,1.4715427,0.030302072,0.028088612
2019-01-01 10:30:00,1.4845031,0.031048525,0.028805822
2019-01-01 11:30:00,1.505338,0.031296004,0.02904053
2019-01-01 12:30:00,1.5180764,0.032058034,0.029763762
2019-01-01 13:30:00,1.5102103,0.034927953,0.03257338
2019-01-01 14:30:00,1.4903888,0.039370332,0.036942746
2019-01-01 15:30:00,1.3062372,0.06054218,0.05721334
2019-01-01 16:30:00,1.3473665,0.062432118,0.059115183
2019-01-01 17:30:00,1.3885056,0.06255684,0.059294235
2019-01-01 18:30:00,1.4150239,0.06140208,0.058227453
2019-01-01 19:30:00,1.4191655,0.06353595,0.06041518
2019-01-01 20:30:00,1.4188777,0.06602343,0.06295864
2019-01-01 21:30:00,1.418589,0.06852025,0.06550464
2019-01-01 22:30:00,1.4135725,0.070026994,0.067082725
2019-01-01 23:30:00,1.4270805,0.06771173,0.064816184
2019-01-02 00:30:00,1.4531887,0.06587302,0.06302368
2019-01-02 01:30:00,1.4770534,0.064271644,0.061500292
2019-01-02 02:30:00,1.4849911,0.06365968,0.060896903
2019-01-02 03:30:00,1.4673225,0.06484671,0.062058073
2019-01-02 04:30:00,1.4731318,0.063525885,0.06072483
2019-01-02 05:30:00,1.4662663,0.06378234,0.0609129
2019-01-02 06:30:00,1.437689,0.069610685,0.06665194
2019-01-02 07:30:00,1.4089706,0.07770303,0.07470897
2019-01-02 08:30:00,1.3801352,0.08472151,0.08167544
2019-01-02 09:30:00,1.3674351,0.09195102,0.088875115
2019-01-02 10:30:00,1.3621649,0.09041656,0.0873519
2019-01-02 11:30:00,1.3656197,0.07955931,0.076536775
2019-01-02 12:30:00,1.375825,0.07481848,0.071811825
2019-01-02 13:30:00,1.4030204,0.0699802,0.067015044
2019-01-02 14:30:00,1.4321259,0.06710137,0.06414391
2019-01-02 15:30:00,1.4718351,0.05969811,0.056820177
2019-01-02 16:30:00,1.4548588,0.060168963,0.057270315
2019-01-02 17:30:00,1.4392097,0.0613792,0.058428586
2019-01-02 18:30:00,1.4242514,0.065078296,0.062062353
2019-01-02 19:30:00,1.4028181,0.07126582,0.06822363
2019-01-02 20:30:00,1.3903604,0.067595184,0.064535365
2019-01-02 21:30:00,1.4047087,0.05670894,0.05370255
2019-01-02 22:30:00,1.3957498,0.0520292,0.049038474
2019-01-02 23:30:00,1.3952664,0.049169652,0.046221
2019-01-03 00:30:00,1.4024411,0.047670055,0.044764966
2019-01-03 01:30:00,1.4340626,0.047132768,0.04420892
2019-01-03 02:30:00,1.4707462,0.048522726,0.045531034
2019-01-03 03:30:00,1.5067552,0.04995347,0.046941314
2019-01-03 04:30:00,1.5330312,0.052334554,0.04934664
2019-01-03 05:30:00,1.5263541,0.058678113,0.055686854
2019-01-03 06:30:00,1.5267922,0.066955626,0.06394599
2019-01-03 07:30:00,1.5766262,0.06663777,0.063613266
